"id","brks","type","acc"
"1_1",100,"True","True"
"1_1",200,"True","True"
"1_1",300,"True","True"
"1_1",400,"True","True"
"1_1",500,"True","True"
"1_1",600,"True","True"
"1_1",700,"True","True"
"1_1",800,"True","True"
"1_1",900,"True","True"
"1_1",102,"Model","Accurate"
"1_1",201,"Model","Accurate"
"1_1",302,"Model","Accurate"
"1_1",346,"Model","Inaccurate"
"1_1",403,"Model","Accurate"
"1_1",503,"Model","Accurate"
"1_1",603,"Model","Accurate"
"1_1",701,"Model","Accurate"
"1_1",798,"Model","Accurate"
"1_1",839,"Model","Inaccurate"
"1_1",903,"Model","Accurate"
"2_1",100,"True","True"
"2_1",300,"True","True"
"2_1",400,"True","True"
"2_1",700,"True","True"
"2_1",800,"True","True"
"2_1",900,"True","True"
"2_1",102,"Model","Accurate"
"2_1",301,"Model","Accurate"
"2_1",403,"Model","Accurate"
"2_1",702,"Model","Accurate"
"2_1",803,"Model","Accurate"
"2_1",902,"Model","Accurate"
"3_1",100,"True","True"
"3_1",200,"True","True"
"3_1",300,"True","True"
"3_1",400,"True","True"
"3_1",500,"True","True"
"3_1",600,"True","True"
"3_1",700,"True","True"
"3_1",800,"True","True"
"3_1",103,"Model","Accurate"
"3_1",197,"Model","Accurate"
"3_1",302,"Model","Accurate"
"3_1",403,"Model","Accurate"
"3_1",502,"Model","Accurate"
"3_1",600,"Model","Accurate Duplicate"
"3_1",607,"Model","Accurate Duplicate"
"3_1",608,"Model","Accurate Duplicate"
"3_1",701,"Model","Accurate"
"3_1",733,"Model","Inaccurate Duplicate"
"3_1",736,"Model","Inaccurate Duplicate"
"3_1",798,"Model","Accurate Duplicate"
"3_1",800,"Model","Accurate Duplicate"
"3_1",803,"Model","Accurate Duplicate"
"4_1",100,"True","True"
"4_1",300,"True","True"
"4_1",400,"True","True"
"4_1",600,"True","True"
"4_1",76,"Model","Inaccurate"
"4_1",101,"Model","Accurate"
"4_1",303,"Model","Accurate"
"4_1",398,"Model","Accurate Duplicate"
"4_1",404,"Model","Accurate Duplicate"
"4_1",603,"Model","Accurate Duplicate"
"4_1",607,"Model","Accurate Duplicate"
"5_1",100,"True","True"
"5_1",300,"True","True"
"5_1",700,"True","True"
"5_1",800,"True","True"
"5_1",900,"True","True"
"5_1",103,"Model","Accurate"
"5_1",302,"Model","Accurate"
"5_1",695,"Model","Accurate"
"5_1",802,"Model","Accurate"
"5_1",900,"Model","Accurate"
"1_2",100,"True","True"
"1_2",200,"True","True"
"1_2",400,"True","True"
"1_2",500,"True","True"
"1_2",700,"True","True"
"1_2",800,"True","True"
"1_2",900,"True","True"
"1_2",1000,"True","True"
"1_2",1100,"True","True"
"1_2",1400,"True","True"
"1_2",1600,"True","True"
"1_2",1800,"True","True"
"1_2",1900,"True","True"
"1_2",2000,"True","True"
"1_2",2200,"True","True"
"1_2",2300,"True","True"
"1_2",2400,"True","True"
"1_2",2800,"True","True"
"1_2",2900,"True","True"
"1_2",3200,"True","True"
"1_2",3300,"True","True"
"1_2",3400,"True","True"
"1_2",3500,"True","True"
"1_2",3600,"True","True"
"1_2",3800,"True","True"
"1_2",3900,"True","True"
"1_2",4100,"True","True"
"1_2",4300,"True","True"
"1_2",4500,"True","True"
"1_2",4700,"True","True"
"1_2",4800,"True","True"
"1_2",101,"Model","Accurate Duplicate"
"1_2",111,"Model","Accurate Duplicate"
"1_2",202,"Model","Accurate"
"1_2",374,"Model","Inaccurate Duplicate"
"1_2",378,"Model","Inaccurate Duplicate"
"1_2",398,"Model","Accurate Duplicate"
"1_2",502,"Model","Accurate Duplicate"
"1_2",506,"Model","Accurate Duplicate"
"1_2",702,"Model","Accurate"
"1_2",802,"Model","Accurate"
"1_2",901,"Model","Accurate Duplicate"
"1_2",904,"Model","Accurate Duplicate"
"1_2",984,"Model","Accurate Duplicate"
"1_2",1002,"Model","Accurate Duplicate"
"1_2",1102,"Model","Accurate"
"1_2",1236,"Model","Inaccurate"
"1_2",1399,"Model","Accurate"
"1_2",1603,"Model","Accurate Duplicate"
"1_2",1606,"Model","Accurate Duplicate"
"1_2",1802,"Model","Accurate"
"1_2",1903,"Model","Accurate"
"1_2",2001,"Model","Accurate"
"1_2",2208,"Model","Accurate"
"1_2",2302,"Model","Accurate"
"1_2",2402,"Model","Accurate Duplicate"
"1_2",2405,"Model","Accurate Duplicate"
"1_2",2469,"Model","Inaccurate"
"1_2",2599,"Model","Inaccurate"
"1_2",2745,"Model","Inaccurate Duplicate"
"1_2",2747,"Model","Inaccurate Duplicate"
"1_2",2804,"Model","Accurate"
"1_2",2904,"Model","Accurate"
"1_2",3200,"Model","Accurate"
"1_2",3302,"Model","Accurate"
"1_2",3401,"Model","Accurate"
"1_2",3502,"Model","Accurate"
"1_2",3603,"Model","Accurate"
"1_2",3643,"Model","Inaccurate"
"1_2",3801,"Model","Accurate"
"1_2",3902,"Model","Accurate Duplicate"
"1_2",3917,"Model","Accurate Duplicate"
"1_2",4104,"Model","Accurate"
"1_2",4302,"Model","Accurate"
"1_2",4501,"Model","Accurate"
"1_2",4702,"Model","Accurate Duplicate"
"1_2",4718,"Model","Accurate Duplicate"
"1_2",4802,"Model","Accurate"
"2_2",100,"True","True"
"2_2",200,"True","True"
"2_2",300,"True","True"
"2_2",400,"True","True"
"2_2",500,"True","True"
"2_2",700,"True","True"
"2_2",800,"True","True"
"2_2",1200,"True","True"
"2_2",1400,"True","True"
"2_2",1600,"True","True"
"2_2",1700,"True","True"
"2_2",1900,"True","True"
"2_2",2000,"True","True"
"2_2",2200,"True","True"
"2_2",2300,"True","True"
"2_2",2400,"True","True"
"2_2",2500,"True","True"
"2_2",2900,"True","True"
"2_2",3000,"True","True"
"2_2",3200,"True","True"
"2_2",3300,"True","True"
"2_2",3500,"True","True"
"2_2",3700,"True","True"
"2_2",3900,"True","True"
"2_2",4000,"True","True"
"2_2",4100,"True","True"
"2_2",4300,"True","True"
"2_2",4400,"True","True"
"2_2",4500,"True","True"
"2_2",4600,"True","True"
"2_2",4700,"True","True"
"2_2",4800,"True","True"
"2_2",4900,"True","True"
"2_2",103,"Model","Accurate"
"2_2",203,"Model","Accurate"
"2_2",304,"Model","Accurate"
"2_2",403,"Model","Accurate"
"2_2",500,"Model","Accurate Duplicate"
"2_2",504,"Model","Accurate Duplicate"
"2_2",608,"Model","Inaccurate"
"2_2",695,"Model","Accurate"
"2_2",826,"Model","Inaccurate"
"2_2",1064,"Model","Inaccurate Duplicate"
"2_2",1068,"Model","Inaccurate Duplicate"
"2_2",1202,"Model","Accurate"
"2_2",1401,"Model","Accurate"
"2_2",1604,"Model","Accurate"
"2_2",1701,"Model","Accurate"
"2_2",1902,"Model","Accurate"
"2_2",2001,"Model","Accurate"
"2_2",2197,"Model","Accurate"
"2_2",2250,"Model","Inaccurate"
"2_2",2298,"Model","Accurate"
"2_2",2382,"Model","Accurate Duplicate"
"2_2",2394,"Model","Accurate Duplicate"
"2_2",2402,"Model","Accurate Duplicate"
"2_2",2501,"Model","Accurate"
"2_2",2904,"Model","Accurate"
"2_2",2997,"Model","Accurate Duplicate"
"2_2",3000,"Model","Accurate Duplicate"
"2_2",3202,"Model","Accurate"
"2_2",3302,"Model","Accurate"
"2_2",3501,"Model","Accurate"
"2_2",3703,"Model","Accurate"
"2_2",3900,"Model","Accurate Duplicate"
"2_2",3906,"Model","Accurate Duplicate"
"2_2",4002,"Model","Accurate"
"2_2",4104,"Model","Accurate"
"2_2",4302,"Model","Accurate"
"2_2",4401,"Model","Accurate"
"2_2",4500,"Model","Accurate"
"2_2",4598,"Model","Accurate Duplicate"
"2_2",4602,"Model","Accurate Duplicate"
"2_2",4702,"Model","Accurate"
"2_2",4801,"Model","Accurate"
"2_2",4902,"Model","Accurate"
"3_2",100,"True","True"
"3_2",300,"True","True"
"3_2",500,"True","True"
"3_2",600,"True","True"
"3_2",800,"True","True"
"3_2",900,"True","True"
"3_2",1400,"True","True"
"3_2",1500,"True","True"
"3_2",1700,"True","True"
"3_2",1800,"True","True"
"3_2",1900,"True","True"
"3_2",2000,"True","True"
"3_2",2100,"True","True"
"3_2",2200,"True","True"
"3_2",2400,"True","True"
"3_2",2500,"True","True"
"3_2",2600,"True","True"
"3_2",2700,"True","True"
"3_2",2900,"True","True"
"3_2",3000,"True","True"
"3_2",3100,"True","True"
"3_2",3300,"True","True"
"3_2",3400,"True","True"
"3_2",3600,"True","True"
"3_2",3800,"True","True"
"3_2",4300,"True","True"
"3_2",4400,"True","True"
"3_2",4600,"True","True"
"3_2",4700,"True","True"
"3_2",4800,"True","True"
"3_2",4900,"True","True"
"3_2",101,"Model","Accurate"
"3_2",302,"Model","Accurate"
"3_2",502,"Model","Accurate"
"3_2",603,"Model","Accurate"
"3_2",807,"Model","Accurate"
"3_2",890,"Model","Accurate Duplicate"
"3_2",902,"Model","Accurate Duplicate"
"3_2",1399,"Model","Accurate"
"3_2",1502,"Model","Accurate"
"3_2",1703,"Model","Accurate Duplicate"
"3_2",1705,"Model","Accurate Duplicate"
"3_2",1800,"Model","Accurate"
"3_2",1902,"Model","Accurate"
"3_2",2004,"Model","Accurate"
"3_2",2102,"Model","Accurate"
"3_2",2203,"Model","Accurate"
"3_2",2402,"Model","Accurate"
"3_2",2502,"Model","Accurate"
"3_2",2602,"Model","Accurate"
"3_2",2692,"Model","Accurate"
"3_2",2902,"Model","Accurate"
"3_2",3001,"Model","Accurate"
"3_2",3102,"Model","Accurate"
"3_2",3302,"Model","Accurate"
"3_2",3400,"Model","Accurate"
"3_2",3602,"Model","Accurate"
"3_2",3802,"Model","Accurate"
"3_2",4296,"Model","Accurate Duplicate"
"3_2",4303,"Model","Accurate Duplicate"
"3_2",4402,"Model","Accurate"
"3_2",4602,"Model","Accurate"
"3_2",4697,"Model","Accurate Duplicate"
"3_2",4698,"Model","Accurate Duplicate"
"3_2",4802,"Model","Accurate"
"3_2",4902,"Model","Accurate"
"4_2",400,"True","True"
"4_2",500,"True","True"
"4_2",600,"True","True"
"4_2",700,"True","True"
"4_2",800,"True","True"
"4_2",1100,"True","True"
"4_2",1200,"True","True"
"4_2",1300,"True","True"
"4_2",1600,"True","True"
"4_2",1700,"True","True"
"4_2",1800,"True","True"
"4_2",1900,"True","True"
"4_2",2000,"True","True"
"4_2",2100,"True","True"
"4_2",2200,"True","True"
"4_2",2300,"True","True"
"4_2",2400,"True","True"
"4_2",2600,"True","True"
"4_2",2800,"True","True"
"4_2",3000,"True","True"
"4_2",3200,"True","True"
"4_2",3300,"True","True"
"4_2",3500,"True","True"
"4_2",3600,"True","True"
"4_2",3900,"True","True"
"4_2",4000,"True","True"
"4_2",4200,"True","True"
"4_2",4300,"True","True"
"4_2",4500,"True","True"
"4_2",4600,"True","True"
"4_2",4900,"True","True"
"4_2",402,"Model","Accurate"
"4_2",502,"Model","Accurate Duplicate"
"4_2",504,"Model","Accurate Duplicate"
"4_2",603,"Model","Accurate"
"4_2",702,"Model","Accurate"
"4_2",802,"Model","Accurate"
"4_2",1100,"Model","Accurate"
"4_2",1206,"Model","Accurate"
"4_2",1302,"Model","Accurate"
"4_2",1602,"Model","Accurate"
"4_2",1701,"Model","Accurate"
"4_2",1727,"Model","Inaccurate"
"4_2",1801,"Model","Accurate"
"4_2",1898,"Model","Accurate"
"4_2",2004,"Model","Accurate"
"4_2",2103,"Model","Accurate"
"4_2",2203,"Model","Accurate"
"4_2",2301,"Model","Accurate"
"4_2",2402,"Model","Accurate"
"4_2",2602,"Model","Accurate"
"4_2",2802,"Model","Accurate"
"4_2",3001,"Model","Accurate"
"4_2",3202,"Model","Accurate"
"4_2",3301,"Model","Accurate"
"4_2",3501,"Model","Accurate"
"4_2",3604,"Model","Accurate"
"4_2",3902,"Model","Accurate"
"4_2",4002,"Model","Accurate"
"4_2",4203,"Model","Accurate"
"4_2",4304,"Model","Accurate"
"4_2",4505,"Model","Accurate"
"4_2",4602,"Model","Accurate"
"4_2",4902,"Model","Accurate"
"5_2",300,"True","True"
"5_2",500,"True","True"
"5_2",800,"True","True"
"5_2",900,"True","True"
"5_2",1500,"True","True"
"5_2",1600,"True","True"
"5_2",2000,"True","True"
"5_2",2100,"True","True"
"5_2",2400,"True","True"
"5_2",2500,"True","True"
"5_2",2600,"True","True"
"5_2",2700,"True","True"
"5_2",2900,"True","True"
"5_2",3000,"True","True"
"5_2",3300,"True","True"
"5_2",3500,"True","True"
"5_2",3600,"True","True"
"5_2",3900,"True","True"
"5_2",4000,"True","True"
"5_2",4300,"True","True"
"5_2",4500,"True","True"
"5_2",4700,"True","True"
"5_2",4800,"True","True"
"5_2",4900,"True","True"
"5_2",302,"Model","Accurate"
"5_2",500,"Model","Accurate"
"5_2",802,"Model","Accurate"
"5_2",900,"Model","Accurate"
"5_2",983,"Model","Inaccurate"
"5_2",1502,"Model","Accurate"
"5_2",1602,"Model","Accurate"
"5_2",2004,"Model","Accurate"
"5_2",2104,"Model","Accurate"
"5_2",2403,"Model","Accurate"
"5_2",2502,"Model","Accurate"
"5_2",2602,"Model","Accurate"
"5_2",2702,"Model","Accurate"
"5_2",2904,"Model","Accurate"
"5_2",3005,"Model","Accurate"
"5_2",3302,"Model","Accurate"
"5_2",3502,"Model","Accurate"
"5_2",3581,"Model","Accurate Duplicate"
"5_2",3586,"Model","Accurate Duplicate"
"5_2",3602,"Model","Accurate Duplicate"
"5_2",3899,"Model","Accurate Duplicate"
"5_2",3901,"Model","Accurate Duplicate"
"5_2",4004,"Model","Accurate"
"5_2",4302,"Model","Accurate"
"5_2",4502,"Model","Accurate"
"5_2",4702,"Model","Accurate"
"5_2",4802,"Model","Accurate"
"5_2",4902,"Model","Accurate"
"1_3",100,"True","True"
"1_3",400,"True","True"
"1_3",500,"True","True"
"1_3",600,"True","True"
"1_3",800,"True","True"
"1_3",900,"True","True"
"1_3",1000,"True","True"
"1_3",1200,"True","True"
"1_3",1300,"True","True"
"1_3",1500,"True","True"
"1_3",1600,"True","True"
"1_3",2200,"True","True"
"1_3",2300,"True","True"
"1_3",2500,"True","True"
"1_3",2600,"True","True"
"1_3",3000,"True","True"
"1_3",3100,"True","True"
"1_3",3200,"True","True"
"1_3",3400,"True","True"
"1_3",3500,"True","True"
"1_3",3600,"True","True"
"1_3",3700,"True","True"
"1_3",3800,"True","True"
"1_3",4000,"True","True"
"1_3",4100,"True","True"
"1_3",4200,"True","True"
"1_3",4500,"True","True"
"1_3",4600,"True","True"
"1_3",4700,"True","True"
"1_3",4800,"True","True"
"1_3",4900,"True","True"
"1_3",5000,"True","True"
"1_3",5100,"True","True"
"1_3",5200,"True","True"
"1_3",5500,"True","True"
"1_3",5600,"True","True"
"1_3",6300,"True","True"
"1_3",6400,"True","True"
"1_3",6500,"True","True"
"1_3",6600,"True","True"
"1_3",6800,"True","True"
"1_3",7100,"True","True"
"1_3",7600,"True","True"
"1_3",7700,"True","True"
"1_3",7800,"True","True"
"1_3",7900,"True","True"
"1_3",8200,"True","True"
"1_3",8300,"True","True"
"1_3",8500,"True","True"
"1_3",8900,"True","True"
"1_3",9000,"True","True"
"1_3",9200,"True","True"
"1_3",9300,"True","True"
"1_3",9500,"True","True"
"1_3",9600,"True","True"
"1_3",9700,"True","True"
"1_3",102,"Model","Accurate"
"1_3",401,"Model","Accurate"
"1_3",508,"Model","Accurate"
"1_3",546,"Model","Inaccurate"
"1_3",602,"Model","Accurate"
"1_3",804,"Model","Accurate"
"1_3",902,"Model","Accurate"
"1_3",1002,"Model","Accurate"
"1_3",1207,"Model","Accurate"
"1_3",1297,"Model","Accurate Duplicate"
"1_3",1303,"Model","Accurate Duplicate"
"1_3",1502,"Model","Accurate"
"1_3",1602,"Model","Accurate"
"1_3",2201,"Model","Accurate"
"1_3",2303,"Model","Accurate"
"1_3",2500,"Model","Accurate"
"1_3",2600,"Model","Accurate"
"1_3",3002,"Model","Accurate"
"1_3",3102,"Model","Accurate"
"1_3",3202,"Model","Accurate"
"1_3",3402,"Model","Accurate"
"1_3",3502,"Model","Accurate"
"1_3",3602,"Model","Accurate"
"1_3",3701,"Model","Accurate"
"1_3",3803,"Model","Accurate"
"1_3",3877,"Model","Inaccurate"
"1_3",4001,"Model","Accurate"
"1_3",4103,"Model","Accurate"
"1_3",4203,"Model","Accurate"
"1_3",4506,"Model","Accurate"
"1_3",4602,"Model","Accurate"
"1_3",4702,"Model","Accurate"
"1_3",4804,"Model","Accurate"
"1_3",4901,"Model","Accurate"
"1_3",5003,"Model","Accurate"
"1_3",5102,"Model","Accurate"
"1_3",5200,"Model","Accurate"
"1_3",5501,"Model","Accurate"
"1_3",5603,"Model","Accurate"
"1_3",6302,"Model","Accurate"
"1_3",6402,"Model","Accurate"
"1_3",6502,"Model","Accurate"
"1_3",6602,"Model","Accurate"
"1_3",6804,"Model","Accurate"
"1_3",7102,"Model","Accurate"
"1_3",7604,"Model","Accurate"
"1_3",7722,"Model","Inaccurate"
"1_3",7802,"Model","Accurate"
"1_3",7902,"Model","Accurate"
"1_3",8202,"Model","Accurate"
"1_3",8302,"Model","Accurate"
"1_3",8503,"Model","Accurate"
"1_3",8902,"Model","Accurate"
"1_3",9003,"Model","Accurate"
"1_3",9201,"Model","Accurate"
"1_3",9301,"Model","Accurate"
"1_3",9502,"Model","Accurate"
"1_3",9600,"Model","Accurate"
"1_3",9702,"Model","Accurate"
"1_3",9976,"Model","Inaccurate"
"2_3",100,"True","True"
"2_3",200,"True","True"
"2_3",300,"True","True"
"2_3",400,"True","True"
"2_3",500,"True","True"
"2_3",700,"True","True"
"2_3",900,"True","True"
"2_3",1000,"True","True"
"2_3",1100,"True","True"
"2_3",1500,"True","True"
"2_3",1600,"True","True"
"2_3",1700,"True","True"
"2_3",1900,"True","True"
"2_3",2000,"True","True"
"2_3",2100,"True","True"
"2_3",2400,"True","True"
"2_3",2500,"True","True"
"2_3",2600,"True","True"
"2_3",2700,"True","True"
"2_3",3000,"True","True"
"2_3",3100,"True","True"
"2_3",3200,"True","True"
"2_3",3300,"True","True"
"2_3",3400,"True","True"
"2_3",3500,"True","True"
"2_3",3700,"True","True"
"2_3",3900,"True","True"
"2_3",4100,"True","True"
"2_3",4200,"True","True"
"2_3",4300,"True","True"
"2_3",4400,"True","True"
"2_3",4500,"True","True"
"2_3",4700,"True","True"
"2_3",4800,"True","True"
"2_3",5000,"True","True"
"2_3",5300,"True","True"
"2_3",5400,"True","True"
"2_3",5500,"True","True"
"2_3",5800,"True","True"
"2_3",6000,"True","True"
"2_3",6100,"True","True"
"2_3",6400,"True","True"
"2_3",6500,"True","True"
"2_3",6600,"True","True"
"2_3",6800,"True","True"
"2_3",6900,"True","True"
"2_3",7200,"True","True"
"2_3",7300,"True","True"
"2_3",7500,"True","True"
"2_3",7600,"True","True"
"2_3",7700,"True","True"
"2_3",7800,"True","True"
"2_3",7900,"True","True"
"2_3",8000,"True","True"
"2_3",8300,"True","True"
"2_3",8500,"True","True"
"2_3",8600,"True","True"
"2_3",8700,"True","True"
"2_3",9000,"True","True"
"2_3",9100,"True","True"
"2_3",9200,"True","True"
"2_3",9500,"True","True"
"2_3",9600,"True","True"
"2_3",9700,"True","True"
"2_3",9900,"True","True"
"2_3",102,"Model","Accurate"
"2_3",202,"Model","Accurate"
"2_3",295,"Model","Accurate"
"2_3",393,"Model","Accurate Duplicate"
"2_3",396,"Model","Accurate Duplicate"
"2_3",504,"Model","Accurate"
"2_3",700,"Model","Accurate"
"2_3",902,"Model","Accurate"
"2_3",1006,"Model","Accurate"
"2_3",1093,"Model","Accurate Duplicate"
"2_3",1101,"Model","Accurate Duplicate"
"2_3",1502,"Model","Accurate"
"2_3",1602,"Model","Accurate"
"2_3",1702,"Model","Accurate"
"2_3",1902,"Model","Accurate"
"2_3",1997,"Model","Accurate Duplicate"
"2_3",2006,"Model","Accurate Duplicate"
"2_3",2101,"Model","Accurate"
"2_3",2402,"Model","Accurate"
"2_3",2501,"Model","Accurate"
"2_3",2603,"Model","Accurate"
"2_3",2702,"Model","Accurate"
"2_3",3000,"Model","Accurate Duplicate"
"2_3",3006,"Model","Accurate Duplicate"
"2_3",3102,"Model","Accurate"
"2_3",3202,"Model","Accurate"
"2_3",3303,"Model","Accurate"
"2_3",3401,"Model","Accurate Duplicate"
"2_3",3404,"Model","Accurate Duplicate"
"2_3",3502,"Model","Accurate"
"2_3",3633,"Model","Inaccurate"
"2_3",3701,"Model","Accurate"
"2_3",3781,"Model","Inaccurate"
"2_3",3902,"Model","Accurate"
"2_3",4100,"Model","Accurate"
"2_3",4203,"Model","Accurate"
"2_3",4302,"Model","Accurate"
"2_3",4401,"Model","Accurate"
"2_3",4503,"Model","Accurate"
"2_3",4696,"Model","Accurate"
"2_3",4803,"Model","Accurate"
"2_3",5002,"Model","Accurate"
"2_3",5236,"Model","Inaccurate"
"2_3",5302,"Model","Accurate"
"2_3",5402,"Model","Accurate Duplicate"
"2_3",5406,"Model","Accurate Duplicate"
"2_3",5502,"Model","Accurate"
"2_3",5812,"Model","Accurate"
"2_3",6002,"Model","Accurate"
"2_3",6103,"Model","Accurate"
"2_3",6402,"Model","Accurate"
"2_3",6502,"Model","Accurate"
"2_3",6601,"Model","Accurate"
"2_3",6800,"Model","Accurate"
"2_3",6902,"Model","Accurate"
"2_3",7115,"Model","Inaccurate Duplicate"
"2_3",7116,"Model","Inaccurate Duplicate"
"2_3",7205,"Model","Accurate"
"2_3",7304,"Model","Accurate"
"2_3",7500,"Model","Accurate Duplicate"
"2_3",7503,"Model","Accurate Duplicate"
"2_3",7603,"Model","Accurate"
"2_3",7703,"Model","Accurate"
"2_3",7802,"Model","Accurate"
"2_3",7902,"Model","Accurate"
"2_3",8002,"Model","Accurate"
"2_3",8303,"Model","Accurate"
"2_3",8502,"Model","Accurate"
"2_3",8603,"Model","Accurate"
"2_3",8702,"Model","Accurate"
"2_3",9002,"Model","Accurate"
"2_3",9101,"Model","Accurate"
"2_3",9202,"Model","Accurate"
"2_3",9501,"Model","Accurate"
"2_3",9602,"Model","Accurate"
"2_3",9702,"Model","Accurate"
"2_3",9900,"Model","Accurate"
"3_3",100,"True","True"
"3_3",200,"True","True"
"3_3",300,"True","True"
"3_3",400,"True","True"
"3_3",500,"True","True"
"3_3",600,"True","True"
"3_3",800,"True","True"
"3_3",1100,"True","True"
"3_3",1200,"True","True"
"3_3",1300,"True","True"
"3_3",1400,"True","True"
"3_3",1600,"True","True"
"3_3",1700,"True","True"
"3_3",1800,"True","True"
"3_3",1900,"True","True"
"3_3",2100,"True","True"
"3_3",2300,"True","True"
"3_3",2400,"True","True"
"3_3",2600,"True","True"
"3_3",2800,"True","True"
"3_3",3000,"True","True"
"3_3",3100,"True","True"
"3_3",3200,"True","True"
"3_3",3600,"True","True"
"3_3",3700,"True","True"
"3_3",3900,"True","True"
"3_3",4000,"True","True"
"3_3",4100,"True","True"
"3_3",4400,"True","True"
"3_3",4600,"True","True"
"3_3",4700,"True","True"
"3_3",4800,"True","True"
"3_3",5200,"True","True"
"3_3",5300,"True","True"
"3_3",5400,"True","True"
"3_3",5900,"True","True"
"3_3",6100,"True","True"
"3_3",6200,"True","True"
"3_3",6300,"True","True"
"3_3",6600,"True","True"
"3_3",6800,"True","True"
"3_3",7000,"True","True"
"3_3",7100,"True","True"
"3_3",7300,"True","True"
"3_3",7400,"True","True"
"3_3",7700,"True","True"
"3_3",7800,"True","True"
"3_3",8000,"True","True"
"3_3",8100,"True","True"
"3_3",8300,"True","True"
"3_3",8400,"True","True"
"3_3",8500,"True","True"
"3_3",8600,"True","True"
"3_3",8700,"True","True"
"3_3",8800,"True","True"
"3_3",8900,"True","True"
"3_3",9200,"True","True"
"3_3",9300,"True","True"
"3_3",9600,"True","True"
"3_3",9800,"True","True"
"3_3",9900,"True","True"
"3_3",102,"Model","Accurate"
"3_3",201,"Model","Accurate"
"3_3",304,"Model","Accurate"
"3_3",402,"Model","Accurate"
"3_3",501,"Model","Accurate"
"3_3",599,"Model","Accurate"
"3_3",804,"Model","Accurate"
"3_3",1102,"Model","Accurate"
"3_3",1202,"Model","Accurate"
"3_3",1297,"Model","Accurate Duplicate"
"3_3",1306,"Model","Accurate Duplicate"
"3_3",1400,"Model","Accurate"
"3_3",1601,"Model","Accurate"
"3_3",1702,"Model","Accurate"
"3_3",1802,"Model","Accurate"
"3_3",1904,"Model","Accurate"
"3_3",2102,"Model","Accurate"
"3_3",2302,"Model","Accurate"
"3_3",2402,"Model","Accurate"
"3_3",2602,"Model","Accurate"
"3_3",2802,"Model","Accurate"
"3_3",3001,"Model","Accurate"
"3_3",3101,"Model","Accurate"
"3_3",3202,"Model","Accurate"
"3_3",3603,"Model","Accurate"
"3_3",3701,"Model","Accurate"
"3_3",3890,"Model","Accurate Duplicate"
"3_3",3901,"Model","Accurate Duplicate"
"3_3",4003,"Model","Accurate"
"3_3",4104,"Model","Accurate"
"3_3",4402,"Model","Accurate"
"3_3",4602,"Model","Accurate Duplicate"
"3_3",4622,"Model","Inaccurate Duplicate"
"3_3",4702,"Model","Accurate"
"3_3",4800,"Model","Accurate"
"3_3",5194,"Model","Accurate Duplicate"
"3_3",5202,"Model","Accurate Duplicate"
"3_3",5303,"Model","Accurate"
"3_3",5402,"Model","Accurate"
"3_3",5901,"Model","Accurate"
"3_3",6104,"Model","Accurate"
"3_3",6202,"Model","Accurate"
"3_3",6302,"Model","Accurate"
"3_3",6599,"Model","Accurate"
"3_3",6802,"Model","Accurate"
"3_3",7001,"Model","Accurate"
"3_3",7105,"Model","Accurate"
"3_3",7278,"Model","Inaccurate"
"3_3",7314,"Model","Accurate"
"3_3",7401,"Model","Accurate"
"3_3",7702,"Model","Accurate"
"3_3",7796,"Model","Accurate"
"3_3",8002,"Model","Accurate"
"3_3",8094,"Model","Accurate Duplicate"
"3_3",8103,"Model","Accurate Duplicate"
"3_3",8301,"Model","Accurate"
"3_3",8404,"Model","Accurate"
"3_3",8432,"Model","Inaccurate"
"3_3",8502,"Model","Accurate"
"3_3",8576,"Model","Inaccurate"
"3_3",8603,"Model","Accurate"
"3_3",8704,"Model","Accurate"
"3_3",8802,"Model","Accurate"
"3_3",8905,"Model","Accurate"
"3_3",9202,"Model","Accurate"
"3_3",9302,"Model","Accurate"
"3_3",9602,"Model","Accurate"
"3_3",9801,"Model","Accurate"
"3_3",9903,"Model","Accurate"
"4_3",300,"True","True"
"4_3",600,"True","True"
"4_3",700,"True","True"
"4_3",900,"True","True"
"4_3",1100,"True","True"
"4_3",1500,"True","True"
"4_3",1600,"True","True"
"4_3",1700,"True","True"
"4_3",1900,"True","True"
"4_3",2000,"True","True"
"4_3",2300,"True","True"
"4_3",2400,"True","True"
"4_3",2500,"True","True"
"4_3",2600,"True","True"
"4_3",2700,"True","True"
"4_3",2800,"True","True"
"4_3",3100,"True","True"
"4_3",3200,"True","True"
"4_3",3300,"True","True"
"4_3",3600,"True","True"
"4_3",3700,"True","True"
"4_3",4000,"True","True"
"4_3",4100,"True","True"
"4_3",4200,"True","True"
"4_3",4500,"True","True"
"4_3",4700,"True","True"
"4_3",4800,"True","True"
"4_3",4900,"True","True"
"4_3",5000,"True","True"
"4_3",5200,"True","True"
"4_3",5300,"True","True"
"4_3",5700,"True","True"
"4_3",5800,"True","True"
"4_3",5900,"True","True"
"4_3",6000,"True","True"
"4_3",6100,"True","True"
"4_3",6200,"True","True"
"4_3",6400,"True","True"
"4_3",6500,"True","True"
"4_3",6800,"True","True"
"4_3",7000,"True","True"
"4_3",7100,"True","True"
"4_3",7200,"True","True"
"4_3",7300,"True","True"
"4_3",7500,"True","True"
"4_3",7600,"True","True"
"4_3",7700,"True","True"
"4_3",7800,"True","True"
"4_3",7900,"True","True"
"4_3",8300,"True","True"
"4_3",8400,"True","True"
"4_3",8600,"True","True"
